timestamp,lat,long,altitude,jNO2,jO3,pressure,temperature,wind_speed,wind_direction,OA_AMS,NO3,H,Ethane,Ethene,Ethyne,x1Butene,CycPentane,x1Hexene,CycHexane,MeCycHexane,EthBenzene,nNonane,iPropBenzene,nDecane,CO2,CH4,CO,N2O,NH3,NO,NO2,O3,PAN,PPN,Propyne,CH3CN,CH3CHO,Acetone,DMS,Furan,Isoprene,MEK,Benzene,Toluene,Monoterpenes,HFC134a,HCFC141b,HCFC22,CH3Cl,CH2Cl2,CHCl3,CH2ClCH2Cl,CH3CCl3,C2Cl4,ClBenzene,CHBrCl2,CHBr2Cl,CH3Br,CH2Br2,CHBr3,CH2ClI,CH3I,CS2,Propane,iButane,nButane,iPentane,nPentane,x2MePentane,x3MePentane,nHexane,x224TrimePentane,nHeptane,nOctane,Tricyclene,aPinene,Camphene,mpXylene,oXylene,Styrene,CH2O,Propanal,Butanal,Acrolein,x2Butenals,CH3OH,C2H5OH,iPropanol,MBO,MAC,MVK,x2MeFuran,x3MeFuran,Furfural,HCN,PropNitrile,Acrylonitrile,MeAcrylonitrile,iPropONO2,nPropONO2,HNCO,HNO3,SO2,HCl,C6H6O,C9H14O4,C10H16O3,C6H10O5,H2O
2018-07-31 21:09:59,43.41249971,246.2797226,5.477322963,0.007603997429,2.238254607e-05,531.4374759,268.861209,13.61071124,280.5052135,33.65147113,2.557475834,1.563976461,,,,,,,,,,,,,410.1071429,1893.25,274.3607143,331.7142857,1.682652174,19.13833571,554.9035714,67.87175,722.1555,62.77247143,0.02586607963,0.4705066946,0.7141229578,3.298259913,0.01769423665,0.03369058458,0.01221058898,0.1486617117,0.1894633973,0.05035348283,0.003835296011,115.2,25.3,254.0,608.0,24.0,9.63,9.2,2.52,0.85,0.25,,,10.4,0.65,0.3,,0.36,0.6,348.5,15.1,42.9,9.1,11.6,,,4.8,,7.6,1.6,,,,1.26,0.82,,2018.0,,18.0,3.7,,6037.0,158.9,15.3,,5.0,8.0,,1.1,,780.0,,22.3,,5.37,,779.3328571,,,,,,,,7060.296107
2018-07-31 21:11:39,43.28835332,246.3294427,5.479221906,0.012501695,4.018107607e-05,531.4139775,268.774666,14.39836675,281.0183491,27.2713825,1.8729775,1.5524325,,,,,,,,,,,,,409.4464286,1889.292857,231.2071429,331.7,,33.81401786,617.1889286,65.72142857,617.7173571,51.50878571,0.02774523189,0.3986565826,0.4973509446,3.106701304,0.01429468776,0.02026649702,0.009389447148,0.1177104178,0.1285873588,0.02547862724,0.002535706901,116.3,25.0,249.0,597.3,23.0,9.7,8.0,2.44,0.86,0.22,,,10.3,0.84,0.26,,0.5,,283.7,12.5,34.6,9.0,6.6,,,3.5,,4.9,1.0,0.64,,,0.87,0.35,,1728.0,,14.0,,,5683.0,141.2,12.0,0.91,2.9,5.5,,0.8,,682.0,,14.7,,3.16,,727.124,,,,,,,,6569.441036
2018-07-31 21:13:19,43.24148796,246.4432453,5.480193935,0.01328805214,4.395193607e-05,531.1470991,268.8684178,13.11690268,283.7060516,25.53031028,1.948026061,1.554986629,,,,,,,,,,,,,409.3321429,1888.482143,224.8642857,331.9142857,,38.54353571,659.2680357,65.78860714,588.5100714,47.49558571,0.01458272895,0.373952167,0.3929244224,3.032259018,0.01519497463,0.01696060774,0.009518295943,0.1135128744,0.1241337213,0.02164886022,0.00294618234,115.8,24.5,250.0,603.7,25.1,9.34,8.4,2.47,1.0,0.27,0.44,,10.9,0.69,0.29,,0.46,,256.6,13.0,32.6,5.2,6.9,,,2.5,,4.4,1.1,0.14,,,0.67,0.34,,1636.0,,10.2,,,5504.0,116.3,12.0,,3.2,,,1.1,,693.0,,13.8,,4.06,,718.4964286,,,,,,,,6502.089643
2018-07-31 21:14:59,43.35586064,246.4302366,5.475790562,0.007582762107,2.273237393e-05,531.4855739,268.955535,11.74185972,291.4323574,34.07735674,2.546062045,1.552287885,,,,,,,,,,,,,410.0892857,1893.675,265.8464286,331.7607143,1.281571429,18.85891607,620.3153571,68.31308929,691.1768571,57.13406429,0.02373977867,0.4559888934,0.5708083211,3.14673231,0.01646797565,0.01692720168,0.002689815396,0.1357726364,0.1752526047,0.03874962112,0.002601156655,113.8,23.7,251.0,609.6,25.2,10.05,7.1,2.32,0.83,0.14,,,10.6,0.87,0.32,,0.64,,367.9,14.6,42.4,8.7,9.9,,,4.7,,7.6,1.7,0.76,,,0.88,0.65,,1695.0,,12.9,4.8,,5972.0,136.6,17.8,,3.4,6.1,,,,752.0,25.2,18.6,,4.88,,794.0146429,,,,,,,,7064.824714
2018-07-31 21:16:39,43.47020168,246.3969307,5.47435151,0.009465606857,2.900615286e-05,531.4406238,269.0250189,8.825912878,277.0456333,37.39035658,2.353712933,1.568187692,,,,,,,,,,,,,410.1357143,1898.475,288.5035714,331.7785714,1.341607143,12.28440714,560.8878571,68.54925,820.9525,68.18005,0.0195522871,0.472163304,0.6313070001,3.592903402,0.01920619036,0.02115840281,0.002638667183,0.1588607464,0.1855081055,0.04437502553,0.003586135346,117.7,24.4,252.0,614.7,25.0,9.01,6.7,2.87,1.15,0.24,,,11.1,0.8,0.32,,0.53,,354.2,18.9,47.4,9.5,11.7,,,4.8,0.8,13.2,1.1,,,,0.84,0.48,,1786.0,14.3,12.2,7.8,,6788.0,178.1,18.4,,4.0,7.6,,0.7,,829.0,,24.9,,3.9,3.24,952.9556122,,,,,,,,6846.136143
2018-07-31 21:18:20,43.58749371,246.3602263,5.472929408,0.008886963,2.049815214e-05,531.4618313,268.5917008,7.001761964,264.8557227,386.5687985,27.38266086,1.701297608,,,,,,,,,,,,,422.5321429,2036.375,1688.660714,332.1821429,55.74928571,995.965,3083.248214,81.858375,6372.56,769.8115714,1.081683302,5.847876663,18.60607621,10.50181915,0.1063860586,1.841302509,0.6264069044,1.585033861,2.811685489,1.543926469,0.1329644834,116.4,24.3,246.0,806.0,30.5,10.98,7.7,2.5,0.96,0.42,,,13.9,0.86,0.3,,1.49,3.5,3031.9,248.5,683.5,88.1,217.9,19.6,,139.9,,153.7,84.2,4.15,1.6,20.59,170.52,80.35,43.23,30444.0,1077.1,297.8,2062.9,237.3,33385.0,422.1,52.9,,395.7,856.4,81.1,19.4,,8109.0,,1006.5,83.5,11.27,4.85,9996.827857,,6095.767143,,1584.030357,,,,6813.446071
2018-07-31 21:19:59,43.704219,246.3224929,5.47312636,0.01173121429,3.802612429e-05,531.4711522,268.5910658,6.084546211,276.0897341,48.95961321,2.817701489,1.657080292,,,,,,,,,,,,,406.7464286,1906.971429,340.7392857,331.3928571,5.647708333,51.11878571,545.87,62.78810714,1174.172857,122.3032857,0.09934661806,0.8774435792,2.181457342,4.404450038,0.0262717754,0.1368970581,0.1058447235,0.2693887674,0.313192399,0.1453024939,0.03655501193,117.5,25.0,254.0,618.5,28.1,10.55,8.5,2.89,1.0,,,,10.1,0.61,0.27,,0.47,0.7,505.0,35.5,97.0,17.6,29.3,,,13.9,0.9,12.1,7.5,2.55,2.99,4.29,8.55,4.44,0.92,4927.0,71.1,33.2,112.5,,10474.0,312.6,29.9,5.73,59.6,100.0,1.5,1.5,,1344.0,,86.7,4.1,5.62,3.47,1327.962857,,,,,,,,7265.373357
2018-07-31 21:21:39,43.82145814,246.2800775,5.471824655,0.0069275485,2.096939857e-05,531.4552939,268.0739753,3.580390744,321.5322281,32.0912475,1.8455575,1.6394475,,,,,,,,,,,,,405.3892857,1898.089286,251.1857143,331.3071429,3.489166667,56.01167857,656.2701786,59.4115,750.6520714,72.588,0.05792062909,0.5966165985,1.449505644,3.99188847,0.02515765212,0.06461660959,0.06195677437,0.1914332453,0.2092657857,0.08876764382,0.03203740984,112.9,25.2,251.0,592.4,27.8,10.63,8.8,2.27,1.13,,,,9.8,0.61,0.22,,0.44,,365.9,24.6,62.5,12.7,18.5,,0.7,9.1,0.6,8.1,4.5,2.48,2.41,5.05,3.93,2.28,0.36,3528.0,40.2,20.0,55.7,,9041.0,276.8,29.9,3.68,76.0,98.6,1.2,1.1,,944.0,,51.5,3.1,6.25,3.03,818.8419048,,,,,,,,7510.334571
2018-07-31 21:23:19,43.941124,246.2356998,5.471808367,0.009527721964,3.075062393e-05,531.4917951,268.2949551,6.313291456,183.4818683,40.25589012,2.245906388,1.632346144,,,,,,,,,,,,,406.925,1896.767857,281.3285714,331.4428571,4.326714286,64.00758929,827.9271429,62.16626786,955.2425,96.94312857,0.07231873761,0.6768469992,1.646633692,4.034952553,0.01977530589,0.0853675878,0.05076840298,0.2085173646,0.2167410318,0.1118283033,0.0261761497,115.6,25.1,255.0,612.1,27.3,9.98,6.0,2.28,1.02,,,,10.3,0.57,0.26,,0.4,,421.6,25.2,73.9,11.2,22.9,,,11.4,0.6,12.4,5.6,2.43,1.97,3.47,5.93,3.48,0.37,3623.0,73.9,28.8,82.5,,8554.0,270.3,24.7,3.76,74.8,91.0,1.0,1.6,,1071.0,40.7,59.3,2.0,3.78,3.45,874.1521429,,,,,,,,6815.970679
2018-07-31 21:24:59,44.05226621,246.2498607,5.477963257,0.004656673429,1.432262821e-05,531.2405919,268.3929937,5.110704747,215.5935318,,,,,,,,,,,,,,,,407.1107143,1889.153571,219.3214286,331.6107143,1.768142857,40.69969643,900.9826786,59.67180357,624.8502857,54.02287857,0.03972512101,0.387929854,0.8579117181,3.694055173,0.00959715072,0.03630414153,0.01486953837,0.1432392937,0.1315502604,0.04567072218,0.01592770314,116.3,27.3,261.0,617.2,28.9,9.66,6.8,2.15,0.77,,,0.34,9.8,0.66,0.22,,0.31,,291.4,12.8,41.4,6.8,10.9,,,5.6,0.5,6.2,2.1,0.47,0.77,2.42,1.52,0.74,,2375.0,,14.4,19.5,,6468.0,261.5,24.9,,61.9,52.5,,0.9,,646.0,19.2,23.2,,3.69,4.11,632.1389286,,,,,,,,6643.932893
2018-07-31 21:26:39,43.9614675,246.331444,5.475163993,0.008419524214,2.677056821e-05,531.4409178,268.2483638,5.72551352,251.7149854,29.48333461,1.945075481,1.622081197,,,,,,,,,,,,,406.6142857,1891.478571,231.6678571,331.4678571,1.919821429,49.58192857,883.7341071,59.90133929,671.5509286,60.40111429,0.03910459929,0.4283135199,0.9345790726,3.692981911,0.01508758199,0.03576111698,0.0278529634,0.1518839997,0.1586156171,0.05956220064,0.01852967745,110.0,24.4,245.0,576.9,26.1,10.0,7.2,1.99,0.97,,,0.29,9.8,0.81,0.37,,0.48,0.7,300.3,17.5,48.8,10.2,14.8,,,6.3,0.9,6.5,4.1,0.98,1.76,3.03,1.77,1.06,,2545.0,20.9,20.0,20.6,,7642.0,283.8,31.0,3.7,53.8,64.3,,1.2,,743.0,22.3,27.1,,5.86,,562.524,,,,,2.708,,,6832.075821
2018-07-31 21:28:19,43.8404755,246.3700284,5.472404454,0.006078269857,1.937124536e-05,531.4640416,268.0889719,4.235603504,284.3007218,30.99298591,1.724063861,1.62592768,,,,,,,,,,,,,405.5571429,1895.010714,234.4214286,331.425,2.199357143,45.19033929,821.0289286,58.776625,681.0257143,62.64507857,0.03811267842,0.4962324881,1.079648142,3.867761746,0.01324176035,0.03059741646,0.0271714631,0.1500098051,0.1693037814,0.0723507609,0.02492125483,114.9,25.4,251.0,587.7,29.3,10.22,7.7,2.92,0.85,0.18,,,10.9,0.67,0.28,,0.41,0.6,322.6,18.7,54.3,11.0,13.6,1.7,,8.0,0.6,6.5,3.0,0.98,1.94,2.68,2.51,1.37,,2754.0,22.9,19.0,30.5,,8388.0,285.7,26.3,3.28,58.6,73.0,,1.4,,813.0,22.0,36.5,,3.93,3.24,613.6082143,,,,,,,,7151.783321
2018-07-31 21:29:59,43.72032879,246.4113075,5.472117292,0.0122325275,3.91068025e-05,531.4063068,268.4265633,7.53734386,281.7843692,41.86690284,2.364951118,1.633970107,,,,,,,,,,,,,406.4714286,1898.55,280.2892857,331.5035714,2.860166667,42.49369565,704.4317391,62.01351786,920.4989286,93.05724286,0.05605552411,0.670035823,1.364942585,4.087998882,0.01567822387,0.05307115582,0.04115020604,0.2047261265,0.2514412783,0.1000492564,0.02779661745,113.2,26.7,251.0,597.0,26.8,9.77,9.1,2.27,0.94,,0.24,,10.3,0.65,0.22,,0.63,0.8,394.0,23.2,70.6,11.2,19.9,2.3,,11.2,0.7,10.1,5.3,0.8,1.54,2.57,4.23,2.48,0.3,2953.0,36.6,21.6,58.1,,8371.0,320.1,31.7,2.65,60.6,99.8,,1.4,,1019.0,37.4,53.1,4.0,4.77,,1071.861071,,,,,,,,7039.48025
2018-07-31 21:31:39,43.60229071,246.4572822,5.474340942,0.005652360643,1.241675346e-05,531.3877934,268.7300824,9.889341643,270.9832776,322.542916,25.18019104,1.692156011,13.508,18.918,5.89,0.8,0.017,,0.003,0.123,0.153,0.0991,0.0405,0.029,419.2678571,1993.860714,1396.989286,332.1642857,35.67682143,473.6135179,2383.826964,81.57555357,5144.378571,622.9095,0.7771970128,4.582922353,14.51610826,9.215482067,0.06220943162,1.266416463,0.4228381482,1.31164889,2.174687776,1.207929265,0.08497586271,111.4,25.5,241.0,726.9,29.4,10.44,9.3,2.22,1.0,0.46,,,12.8,0.58,0.21,,1.36,2.5,2920.7,181.4,498.3,66.9,158.1,14.9,,98.9,,104.3,59.2,3.27,0.79,12.99,107.67,52.15,22.92,22125.0,655.1,214.1,1557.5,142.3,27349.0,385.6,48.9,7.85,292.3,642.3,35.4,9.2,,5561.0,288.3,690.1,57.3,8.23,,8364.979524,,,,,,,,6724.349393
2018-07-31 21:33:18,43.48521889,246.503155,5.474199393,0.006150115964,1.512075786e-05,531.4118216,268.902178,10.73525093,277.485787,75.05856219,5.289389166,1.611539535,,,,,,,,,,,,,411.5821429,1910.989286,412.9321429,331.825,8.139357143,55.79007143,637.6708929,70.79828571,1584.500571,158.4748143,0.1386435015,0.9709366006,2.65414884,4.330086123,0.03965435022,0.226749354,0.0817573616,0.3128491097,0.4325654451,0.1886089815,0.02027663568,114.4,26.3,250.0,653.1,26.3,10.05,8.1,2.18,0.83,0.25,,,11.8,0.67,0.25,,0.98,0.8,687.2,50.0,136.5,21.6,39.4,4.3,,24.2,,26.3,11.7,1.2,,2.25,20.12,9.56,3.87,6744.0,138.8,62.4,320.1,21.7,10865.0,239.8,28.2,3.73,57.0,118.0,9.3,2.9,,1887.0,80.6,165.6,12.6,5.42,3.31,2117.057857,,,,,,,,6829.275321
2018-07-31 21:34:59,43.36622746,246.5534179,5.475832642,0.00670608575,1.877442036e-05,531.3344617,268.9948259,13.73146065,279.3245366,31.00967429,2.482668404,1.575501712,,,,,,,,,,,,,409.925,1891.782143,262.4857143,331.7107143,1.933,20.073375,523.2928571,67.719875,665.978,58.56296429,0.03611859226,0.4453946593,0.7381141623,3.255780333,0.01508789738,0.05115564086,0.008116983099,0.1477746691,0.1574031937,0.03975030811,0.005589462411,111.6,25.5,251.0,608.7,25.8,8.57,7.5,2.87,1.05,0.33,0.28,,11.4,0.61,0.34,,0.54,0.7,343.4,15.3,40.7,7.8,11.3,,,4.5,0.6,5.8,,,,,0.98,0.47,,2144.0,,11.4,8.3,,6211.0,141.3,13.9,1.25,5.5,8.7,,0.9,,785.0,25.1,22.7,,5.68,2.84,702.3433692,,,,,,,,6828.18675
2018-07-31 21:36:39,43.26964518,246.6383161,5.479734375,0.008380584321,2.510361321e-05,531.0196576,268.9550663,13.83385244,284.3970194,,,,,,,,,,,,,,,,409.6785714,1890.321429,242.4821429,331.6928571,1.719107143,30.342625,639.0003571,67.07426786,590.2210714,50.61368571,0.01730860869,0.4256993568,0.5458184091,3.151836868,0.02458392858,0.02249347483,0.00878731249,0.1253692851,0.1622850916,0.02985991687,0.002934147087,115.9,25.5,251.0,612.1,28.3,9.43,7.4,2.56,0.9,,0.64,,10.9,0.64,0.32,,0.56,,290.3,12.4,36.8,7.1,8.0,,,3.3,,5.1,1.7,0.57,,,0.75,0.36,,1761.0,,12.1,3.8,,5883.0,142.4,15.2,,4.3,5.7,,1.6,,734.0,23.5,21.2,,3.37,2.94,745.1366667,,,,,,,,6622.291893
2018-07-31 21:38:19,43.37056636,246.6745453,5.482038836,0.005344008679,1.360234321e-05,531.0078234,268.9314687,6.571193602,267.2610455,35.40068389,2.574140641,1.563260364,,,,,,,,,,,,,410.0392857,1898.478571,269.6964286,331.7571429,,29.00733929,756.5467857,69.30294643,865.5677143,70.68356429,0.02966852826,0.4693105975,0.6386908081,3.368259473,0.01663409913,0.02571694043,0.006100398138,0.1569916745,0.1893829056,0.04411304758,0.004781692929,115.1,25.2,253.0,623.6,26.2,9.13,6.5,2.34,1.11,,0.43,,10.8,0.47,0.26,,0.56,0.5,393.9,18.0,48.2,8.8,10.6,,,5.3,0.8,10.1,,0.76,,,1.26,0.77,0.1,1882.0,,13.1,10.3,,6551.0,165.8,20.9,,7.1,7.0,,1.0,,784.0,28.3,25.7,,4.85,,785.3928571,,,,,,,,6530.157286
2018-07-31 21:39:59,43.49385093,246.6420409,5.482176461,0.002716462429,3.962937929e-06,531.207997,268.9741606,5.649985591,277.6642167,379.435165,30.75328998,1.701448363,,,,,,,,,,,,,423.0,2032.05,1799.285714,332.3,51.22379167,397.3603571,3366.917857,88.18398214,6628.661429,818.7178571,1.025560171,5.788850314,18.58335459,10.46497817,0.1193577611,1.559794052,0.6090393648,1.608125696,2.858687265,1.628988736,0.100479777,110.2,25.0,239.0,829.2,31.9,10.14,,2.75,0.85,0.37,,,14.0,0.63,0.27,,1.88,3.7,3314.2,261.4,682.4,93.1,220.7,20.1,,134.1,,160.9,87.2,3.71,0.25,16.83,153.24,75.71,36.94,31886.0,1359.8,304.9,2341.4,196.5,32751.0,372.9,56.8,14.47,382.5,898.8,44.9,12.4,,8780.0,407.1,856.6,88.4,12.12,,12821.03333,,,,1719.062963,,,,6830.24825
2018-07-31 21:41:39,43.61492525,246.6101859,5.479069179,0.01162982925,3.559424929e-05,531.145146,269.1094714,5.593488538,284.3962789,47.28769182,2.877907277,1.636998929,,,,,,,,,,,,,408.5714286,1901.064286,321.325,331.5464286,5.726608696,42.21423214,762.57375,66.29891071,1127.640714,110.2652071,0.08870157127,0.7131615697,1.754670206,4.048648997,0.02809663552,0.1588682871,0.04289059251,0.2270501111,0.2807941186,0.1146731581,0.02269602162,109.6,25.8,251.0,620.1,28.9,9.84,7.4,2.98,0.93,0.23,,,11.3,0.8,0.27,,0.77,0.6,459.8,29.0,81.9,13.0,20.6,2.6,,11.7,0.9,13.0,2.2,0.38,0.58,1.36,5.9,3.43,0.82,4290.0,43.0,26.3,100.1,,9244.0,253.4,23.1,1.76,36.7,75.6,1.2,1.4,,1275.0,44.3,72.8,,5.21,,1469.292857,,,,,,,,6385.490393
2018-07-31 21:43:19,43.73147196,246.5711082,5.477792881,0.007783521786,2.456526786e-05,531.1240758,268.9466003,1.969345421,320.3619393,27.7322325,1.7904175,1.5978875,,,,,,,,,,,,,406.9714286,1892.007143,222.0857143,331.4,2.291857143,35.60560714,763.7523214,63.13217857,672.7921429,60.32591429,0.03911420551,0.4110700033,0.9492579822,3.520126628,0.009970238424,0.04967383126,0.0289136255,0.1488625503,0.1512275195,0.04367331341,0.01637824496,112.8,25.2,252.0,617.0,28.0,9.49,7.8,2.22,0.88,0.23,,,10.2,0.55,0.26,,0.48,0.6,324.7,15.9,43.4,9.4,11.7,,,6.4,0.9,6.6,2.6,0.29,0.45,1.8,1.9,1.13,0.18,2417.0,13.8,16.2,26.5,,7021.0,240.6,21.9,1.58,33.7,47.3,,1.1,,762.0,23.9,31.7,,,,640.2464286,,,,,,1.214285714,,6134.278214
2018-07-31 21:44:59,43.84514104,246.5279743,5.475130668,0.009611123893,3.010462857e-05,531.1008171,268.4683947,4.591417684,310.8152129,28.32544363,1.830061503,1.625448444,,,,,,,,,,,,,406.4,1891.957143,227.5678571,331.3642857,2.138142857,43.91544643,873.5103571,60.13408929,679.7518571,61.60602857,0.03903034883,0.4415753468,1.074497681,3.724410664,0.02240262126,0.03206837505,0.03201754848,0.1582111628,0.1628497719,0.06038315995,0.02383213561,112.9,26.3,256.0,615.3,30.7,10.27,8.5,2.48,0.94,0.29,,,10.9,0.83,0.24,,0.5,,350.7,16.0,47.4,9.0,12.5,,,6.6,0.6,5.7,2.1,0.68,1.57,2.65,1.63,1.11,,2531.0,17.1,15.4,26.6,,7735.0,280.0,22.3,2.78,46.5,57.1,,1.2,,776.0,23.4,30.0,,3.76,,558.3269231,,,,,,,,6786.761036
2018-07-31 21:46:39,43.95673746,246.5056065,5.47888698,0.006039037786,1.828360679e-05,530.8439288,268.321598,6.813251367,298.3270526,31.84973478,1.876577177,1.607155789,,,,,,,,,,,,,407.4571429,1890.460714,236.1785714,331.3214286,1.975107143,41.99166071,953.7753571,60.62651786,644.3828571,54.24388571,,,,,,,,,,,,109.0,25.7,245.0,609.1,28.7,9.61,7.9,2.09,0.8,,,,10.8,0.6,0.31,,0.43,,345.4,15.9,46.4,9.3,11.0,,,5.3,0.5,7.4,2.9,1.82,1.11,1.63,1.53,0.74,,2309.0,7.2,15.3,19.6,,7491.0,232.4,27.1,,37.2,36.7,,0.9,,773.0,23.6,28.3,,2.48,,606.3289855,,,,,,,,6681.512179
2018-07-31 21:48:19,43.97141857,246.663526,5.477193708,0.006647833643,2.045503107e-05,530.940759,268.0033036,4.307657229,255.4027308,23.74539199,1.299587598,1.616119391,,,,,,,,,,,,,405.1071429,1891.935714,205.1892857,331.1428571,1.982178571,52.20923214,928.8475,55.99466071,527.7524286,47.53999286,,,,,,,,,,,,114.5,26.2,256.0,603.0,32.0,10.95,9.0,2.81,1.05,0.18,,,9.5,0.67,0.12,,0.45,,260.9,14.4,46.0,11.4,12.8,2.5,,5.7,1.2,3.9,2.2,2.12,3.78,3.55,1.32,0.77,,2437.0,14.6,14.7,19.6,,8052.0,331.4,25.6,3.91,43.2,47.0,,1.1,,672.0,23.2,25.6,,3.49,,549.2514286,,,,,,,,7270.84575
2018-07-31 21:49:59,43.94253789,246.830656,5.477034895,0.01023297836,3.202077286e-05,530.9905831,268.227479,5.338677017,298.2742338,24.885765,1.3746475,1.59632,,,,,,,,,,,,,405.9214286,1891.55,205.9607143,331.2357143,1.713333333,35.84421429,801.9580357,57.8845,567.4325,47.47018571,0.02881396158,0.3960443953,0.5860435268,3.643919486,0.01756445291,0.03724540053,0.01343672871,0.1163724874,0.1328749151,0.02441224564,0.01327515439,114.1,26.0,256.0,609.9,31.2,11.0,8.6,2.37,0.89,0.25,,,9.0,0.81,0.29,,0.53,,256.3,14.3,42.9,10.5,11.1,2.6,,5.5,0.8,4.7,1.5,1.19,2.13,2.39,1.21,0.52,,2308.0,15.3,14.0,21.0,,7712.0,315.4,27.4,3.56,33.3,38.5,,1.3,,686.0,21.4,23.5,,5.61,,537.2771318,,,,,,,,6859.435214
2018-07-31 21:51:39,43.89651632,246.9895469,5.47777689,0.01163120443,3.542844214e-05,530.8421238,268.1956545,9.239620607,309.1914787,29.61976299,1.641382982,1.581406056,,,,,,,,,,,,,408.0607143,1893.696429,242.6428571,331.3571429,1.908083333,29.00083929,656.9794643,61.69196429,705.3222857,60.13974286,0.03141071655,0.4161917179,0.6177353673,3.627082895,0.008554480768,0.02170536524,0.01014834691,0.1363519165,0.1446566878,0.0526811432,0.01037977006,114.1,26.9,254.0,618.8,28.0,9.98,8.4,2.19,1.03,0.14,,,10.1,0.95,0.21,,0.39,,324.5,17.5,49.7,8.5,13.2,2.2,,6.3,0.9,8.4,2.1,,,,1.32,0.64,,2124.0,10.0,13.6,14.8,,7053.0,247.8,24.1,,18.0,24.0,,1.0,,736.0,19.1,23.8,,3.64,4.01,630.94,,,,,,,,6444.811893
2018-07-31 21:53:19,43.77447186,247.0479818,5.476581247,0.01032886357,3.074838607e-05,531.0742776,268.2681684,8.704085374,310.069456,23.30317066,1.393500687,1.606109219,,,,,,,,,,,,,406.4321429,1891.803571,206.5035714,331.225,1.607571429,24.82246429,557.0480357,59.21078571,594.9187857,47.08310714,0.02573108133,0.3684059093,0.649862537,3.590995136,0.007875180376,0.0242283213,0.007979161966,0.1346212063,0.1183082463,0.04177285943,0.0123184543,115.0,26.1,259.0,626.3,29.4,10.03,7.4,2.83,0.84,0.19,,,10.3,0.6,0.29,,0.44,0.8,285.7,15.3,41.7,9.1,9.9,2.5,,5.6,0.7,5.7,1.9,0.74,1.38,1.14,1.08,0.63,,2010.0,,12.8,18.2,,7117.0,283.8,24.2,1.99,25.4,36.6,,0.7,,677.0,21.2,21.1,,5.08,,519.3421429,,,,,,,,6550.94825
2018-07-31 21:54:59,43.65230764,247.104255,5.477244594,0.01248135607,3.725173107e-05,531.0639758,268.5068915,8.258500804,303.0479149,27.63135881,1.689268652,1.593596019,,,,,,,,,,,,,407.325,1894.535714,225.875,331.2464286,1.583,19.24925357,470.6953571,61.45119643,668.5692857,57.17067143,0.02288983577,0.4017921334,0.6215076991,3.591005979,0.01379962928,0.01274463747,0.01332416545,0.1324450927,0.1365545401,0.04445738509,0.009362657523,112.5,26.3,258.0,619.4,28.8,10.25,8.5,2.08,1.05,,0.45,,9.8,0.75,,,0.5,,329.8,15.5,46.8,9.6,10.6,2.1,,5.7,1.0,6.9,1.5,0.37,,,1.1,0.7,,2002.0,16.0,10.3,15.6,,7084.0,257.8,24.4,1.8,18.7,24.4,,1.4,,752.0,22.3,22.3,,,,863.3120968,,,,,,,,6426.498107
2018-07-31 21:56:39,43.53222525,247.1612359,5.47807183,0.01089033396,3.209429857e-05,531.127036,268.9109226,10.24205766,298.2451679,39.1501225,2.1785625,1.5811475,,,,,,,,,,,,,410.1892857,1903.892857,283.6214286,331.5035714,2.788035714,15.43158214,407.9158929,66.70598214,926.4414286,80.04958571,0.0280658587,0.5051189843,0.7976846524,3.374642572,0.01562760065,0.01821101723,0.006483669164,0.1547518843,0.2461519481,0.07375530493,0.003749811276,116.9,26.3,256.0,634.5,27.5,9.61,5.9,2.48,0.88,0.19,,,10.8,0.69,0.32,,0.71,0.7,461.6,23.2,71.0,13.5,19.6,2.7,,9.5,0.8,15.7,4.5,0.11,,,2.82,1.73,,2036.0,19.9,15.4,33.5,,6850.0,203.7,24.8,,6.7,13.3,,1.0,,829.0,28.8,31.6,,5.95,,1078.515116,,,,,,,,6032.858286
2018-07-31 21:58:19,43.41021439,247.2209833,5.48006529,0.01189799429,3.334632607e-05,531.0896279,268.9329391,11.15346089,292.8558278,51.09668591,3.123056808,1.598415002,,,,,,,,,,,,,410.2178571,1902.089286,345.4214286,331.3857143,3.820071429,33.29783929,403.0873214,69.26069643,1117.564429,102.9309643,0.05868158036,0.7378464585,1.347209506,3.886688245,0.01772251172,0.06941725429,0.01382020082,0.2108325363,0.3297973437,0.1123501201,0.005772325469,114.7,26.6,256.0,643.7,28.7,8.63,9.2,1.91,0.83,0.21,,,11.3,0.78,0.3,,0.64,0.6,561.9,26.6,76.0,14.6,19.6,2.5,,10.3,0.8,13.7,3.4,,,,4.07,2.13,0.63,2784.0,33.7,18.3,82.7,,8570.0,243.6,23.0,,18.5,29.7,,1.0,,1127.0,43.8,55.9,2.5,4.32,,1724.53,,,,,,,,6122.646964
